920795517,App history API,https://api.github.com/repos/mozilla/standards-positions/issues/543,0,2021-06-14T21:35:54Z,2022-03-08T19:51:38Z,domenic,whatwg
920637417,Multi-Screen Window Placement,https://api.github.com/repos/mozilla/standards-positions/issues/542,0,2021-06-14T17:44:30Z,2022-05-18T06:56:17Z,morsssss,
916078913,preferCurrentTab,https://api.github.com/repos/mozilla/standards-positions/issues/538,0,2021-06-09T11:08:29Z,2021-06-22T22:21:25Z,eladalon1983,
910325439,HTMLMediaElement controlsList,https://api.github.com/repos/mozilla/standards-positions/issues/534,0,2021-06-03T09:55:12Z,2021-06-04T17:38:47Z,beaufortfrancois,
897310575,Virtual Keyboard Control,https://api.github.com/repos/mozilla/standards-positions/issues/531,5,2021-05-20T19:11:07Z,2022-04-29T10:37:40Z,snianu,
893416073,Request for position on Window Controls Overlay,https://api.github.com/repos/mozilla/standards-positions/issues/529,0,2021-05-17T14:52:57Z,2021-08-13T01:04:28Z,diekus,
891011314,Request for Mozilla Position on :has pseudo class,https://api.github.com/repos/mozilla/standards-positions/issues/528,2,2021-05-13T12:49:06Z,2022-05-24T04:10:28Z,byung-woo,w3c
889825826,User Preference Media Features Client Hints Headers,https://api.github.com/repos/mozilla/standards-positions/issues/526,3,2021-05-12T08:36:16Z,2021-08-23T18:27:14Z,tomayac,
888568155,"Pickling for Async Clipboard API ",https://api.github.com/repos/mozilla/standards-positions/issues/525,2,2021-05-11T20:39:01Z,2021-12-17T13:40:53Z,snianu,
885202376,Hide shipped-and-finished standards,https://api.github.com/repos/mozilla/standards-positions/issues/524,0,2021-05-10T21:59:57Z,2021-05-11T13:19:06Z,saschanaz,
884156637,Add JPEG XL entry,https://api.github.com/repos/mozilla/standards-positions/issues/523,4,2021-05-10T12:50:30Z,2022-02-22T09:44:26Z,saschanaz,
878529179,Request for position: JPEG XL,https://api.github.com/repos/mozilla/standards-positions/issues/522,41,2021-05-07T06:53:22Z,2021-12-30T16:52:54Z,saschanaz,
876717805,Request for position: Compute Pressure API,https://api.github.com/repos/mozilla/standards-positions/issues/521,0,2021-05-05T18:18:35Z,2021-05-06T07:26:58Z,oyiptong,
874208825,Request for Position: Declarative Link Capturing,https://api.github.com/repos/mozilla/standards-positions/issues/520,0,2021-05-03T04:09:01Z,2021-05-06T07:12:55Z,mgiuca,
873720768,CanvasRenderingContext2D API Improvements,https://api.github.com/repos/mozilla/standards-positions/issues/519,1,2021-05-01T16:52:47Z,2021-06-12T01:10:38Z,mysteryDate,whatwg
871199950,Request for Position: Delegated Ink Trails,https://api.github.com/repos/mozilla/standards-positions/issues/518,0,2021-04-29T16:10:43Z,2021-06-30T19:55:59Z,bmathwig,
870678160,Deprecate cross-origin module sharing.,https://api.github.com/repos/mozilla/standards-positions/issues/517,0,2021-04-29T06:58:21Z,2022-05-20T11:38:27Z,mikewest,w3c-cg
861888398,<meta media> (for <meta name=theme-color>),https://api.github.com/repos/mozilla/standards-positions/issues/514,0,2021-04-19T20:52:07Z,2021-04-19T20:53:11Z,hober,
859101311,Request for position: contain-intrinsic-size auto & longhands,https://api.github.com/repos/mozilla/standards-positions/issues/512,0,2021-04-15T17:35:19Z,2021-11-11T00:56:01Z,cbiesinger,w3c
850806891,ALPS + ACCEPT_CH HTTP/2 and HTTP/3 frames,https://api.github.com/repos/mozilla/standards-positions/issues/510,0,2021-04-05T23:23:54Z,2022-03-16T09:24:13Z,miketaylr,
843184474,adaptivePtime property for RTCRtpEncodingParameters,https://api.github.com/repos/mozilla/standards-positions/issues/508,0,2021-03-29T09:38:12Z,2021-04-22T00:27:03Z,jakobivarsson,
842881291,Handwriting Recognition API,https://api.github.com/repos/mozilla/standards-positions/issues/507,1,2021-03-29T00:58:46Z,2021-03-29T00:58:46Z,wacky6,
841535796,Federated Learning of Cohorts,https://api.github.com/repos/mozilla/standards-positions/issues/506,1,2021-03-26T02:36:42Z,2021-03-26T02:36:42Z,outloudvi,
841518281,Managed Configuraion for Web Apps,https://api.github.com/repos/mozilla/standards-positions/issues/505,0,2021-03-26T01:54:08Z,2021-03-26T01:54:08Z,Ananubis,
840305107,Add video conferencing actions to the Media Session API spec,https://api.github.com/repos/mozilla/standards-positions/issues/504,0,2021-03-24T23:14:40Z,2021-03-25T08:15:54Z,steimelchrome,
829908593,Honor media HTML attribute for link manifest,https://api.github.com/repos/mozilla/standards-positions/issues/500,0,2021-03-12T09:08:46Z,2021-04-12T09:47:24Z,beaufortfrancois,whatwg
815743162,Add an id member to Web App Manifest to uniquely identify a web app,https://api.github.com/repos/mozilla/standards-positions/issues/493,0,2021-02-24T18:40:32Z,2021-10-01T07:16:06Z,benfrancis,w3c
815701065,Richer Install UI for PWAs,https://api.github.com/repos/mozilla/standards-positions/issues/492,0,2021-02-24T17:39:52Z,2021-03-27T17:28:21Z,finnur-thorarinsson,w3c
